step,time_s,ax,ay,az,gx,gy,gz,mx,my,mz,ml_speed,gnss_valid,ref_pos_e,ref_pos_n,ref_pos_u,ref_vel_e,ref_vel_n,ref_vel_u,ref_heading,nav_state
1046,104.60000000000001,1.4164299178701028,0.29706150968952477,9.926549256273475,0.13310952362303158,0.1586904438599045,-0.02214808678861667,-8.75,-37.25,-1.0,5.087691675773482,0,-1569.9023612962628,682.0819180605343,73.79669740654617,-4.912684508024898,5.269247217225394,3.049432952055906,319.2804096774041,DEAD_RECKONING
1047,104.7,3.804545689509256,0.014492390495654699,10.502768046427297,0.13360500029983866,0.14725375936570756,-0.0837511447536474,-8.87,-37.75,-0.37,5.185699414226227,0,-1570.2537729969322,682.5309972946617,74.01168779082367,-4.428077057808631,4.643371474903537,2.918558662674365,319.7664511628204,DEAD_RECKONING
1048,104.80000000000001,0.48626632498074124,-0.6527436362811387,9.67715331574757,0.18780019898999406,0.18129705537326585,-0.06632603540316281,-9.25,-38.5,-0.69,5.271549104373812,0,-1570.4715187240279,683.0649798227502,74.24137314116743,-3.769052398792233,4.0223801942996955,2.6490203800121215,320.20473565504113,DEAD_RECKONING
1049,104.9,0.948340952680836,-0.6499735000288855,9.815860001891256,0.04866358132761566,-0.008113407492871958,-0.0014860926031528938,-8.25,-38.56,0.06,6.403869010562862,0,-1570.807998619896,683.6945082887877,74.52232066243236,-3.648097517036497,4.1686929358187506,2.4404220481455297,320.2973026413177,DEAD_RECKONING
1050,105.0,1.9520602676004153,-0.0481936694512055,10.165502765819339,0.013288751087217623,0.03766160317173479,-0.023178713102257182,-8.19,-37.5,0.38,7.1455959610814075,0,-1571.3385857850724,684.2109743183117,74.83129590866595,-3.7734697928109773,4.521879389204622,2.4101495721939985,320.37057071043307,DEAD_RECKONING
1051,105.10000000000001,1.132702303996983,-0.0547095456542062,9.948977268852023,-0.08081817986730969,-0.08007642795391344,-0.047782606553817115,-7.5,-36.37,0.0,7.012707217549807,0,-1571.8536578731832,684.6901738296909,75.13093403547512,-3.7637795326175576,4.673365945680577,2.3424751766607876,320.61592406923205,DEAD_RECKONING
1052,105.2,2.1357377538431894,-1.7264168442883474,9.659923754697358,-0.06267132803663297,-0.1139083132687819,-0.0053675702497297,-7.5,-36.81,-0.31,6.427183696584418,0,-1572.216781533888,685.0679228995963,75.40241456383838,-3.584827210397834,4.697660183461856,2.2254194161020013,320.5490229985628,DEAD_RECKONING
1053,105.30000000000001,0.6766780857741949,-0.3928760296288356,10.122028970694368,0.0042814983128174975,-0.03644520010011506,0.011680161037413555,-7.06,-37.06,0.0,7.675616132953239,0,-1572.7392094310694,685.5082871760848,75.76714357279828,-3.6862215085381567,4.949017365479427,2.2840529144804815,320.39755541253766,DEAD_RECKONING
1054,105.4,2.933901814185763,-0.5545162791265168,9.443345620642145,-0.21198348438975334,-0.19626877559485273,-0.025016595941025625,-7.37,-37.0,-0.94,7.601487234504998,0,-1573.11941345445,686.0214367210897,76.10676530147586,-3.8049958733363587,5.195862563442278,2.3225271487059347,320.52843996420404,DEAD_RECKONING
1055,105.5,-0.031351173415383814,-0.5959831939150962,10.021679740766826,-0.043215016659669765,-0.016161056215144343,-0.020433614391864426,-7.69,-37.87,-0.94,7.706409931025174,0,-1573.437415640347,686.6043814460885,76.45695264748937,-3.7594586282102114,5.207649152515719,2.345322667972402,320.6145406778447,DEAD_RECKONING
1056,105.60000000000001,-0.47695831574068337,-0.2838580320245956,10.14242723773264,-0.19204547126806495,-0.18856841841859573,0.028801710722390034,-6.87,-37.19,-1.31,7.608980249131495,0,-1573.7109502562384,687.2222184538366,76.79913195738035,-3.692566073154941,5.13121248277234,2.3935790793523024,320.418676463655,DEAD_RECKONING
1057,105.7,1.9556295726673125,-0.49492446406732754,9.681363449916377,-0.1566100347067806,-0.18621904625743294,0.007103086660953673,-7.31,-36.62,-0.5,7.134645136281667,0,-1573.8764674266783,687.8351573563159,77.11448410442463,-3.6706757876266587,5.0250314604814506,2.419929106469135,320.29110241013296,DEAD_RECKONING
1058,105.80000000000001,-0.21307461096964891,0.3048368175039107,10.406572906814914,0.0016777399723934556,0.008915079106623054,0.026353112778335814,-8.44,-36.69,-0.06,5.049084747204436,0,-1574.1005296408862,688.2539096580714,77.32795579413329,-3.248053562450335,4.241012943852395,2.1804440382664496,319.9676238799725,DEAD_RECKONING
1059,105.9,1.6532329493232283,-0.022019330820191065,9.815793346660383,-0.0900275790528047,-0.08780902470426187,-0.03230217005678303,-8.25,-37.0,-0.69,5.671781133729403,0,-1574.4039020568289,688.6469399613522,77.55380599790772,-3.1293979201262663,3.988962966930294,2.135515139288559,320.0041210341626,DEAD_RECKONING
1060,106.0,0.07496577353140221,0.13520053372840277,9.993553539081,0.08717950116712331,-0.006737767795036369,0.002599434821594067,-8.37,-36.87,-1.31,5.577925374203591,0,-1574.7010889569397,689.0319032783683,77.7796575856509,-2.980069800226269,3.692109467354639,2.0769213701389053,319.85380598200504,DEAD_RECKONING
1061,106.10000000000001,3.130990759860828,-0.6134103321100746,10.944567941957633,-0.12507923726912568,-0.13063341251563856,0.07082228419567366,-8.06,-37.87,-1.06,9.352164642852815,0,-1574.9748056292917,689.4525138600413,78.02477241601017,-3.0127742074140347,3.78034952696726,2.29038831773594,319.2602324637671,DEAD_RECKONING
1062,106.2,1.6328903050873853,-0.06883162825070754,9.6068907003517,0.07137329391939651,0.13065482552023733,0.0254454216583609,-8.12,-37.5,-0.44,9.006250546548701,0,-1575.1606256804073,689.9786893215548,78.30806867203539,-3.1465740036843655,3.8815466371262874,2.362350183021564,319.02733913710324,DEAD_RECKONING
1063,106.30000000000001,0.29116017617114953,-0.5530336449941953,9.815656306091633,0.02444015985835966,0.01687384984714092,-0.007239597877918872,-7.81,-38.12,0.0,8.75057834387527,0,-1575.2881057302923,690.6364000423558,78.64492348778651,-3.2616774448165917,4.046880667286626,2.4876632851386895,319.0130762911735,DEAD_RECKONING
1064,106.4,2.3193002078985088,-0.9646668424223568,9.800862642582683,0.1591409350285701,0.23458346701010954,0.032519222065560856,-7.87,-38.0,-0.37,7.7420391072061,0,-1575.600664345204,691.3378984256824,79.01324928577414,-3.6220307991706044,4.556095021792064,2.7583526585445655,318.6602003150037,DEAD_RECKONING
1065,106.5,-2.88645019296212,-1.6909072206847822,9.673828919026064,0.21672098878570917,0.2041668092480005,-0.06046666041080064,-7.75,-37.06,-0.19,8.217488029697744,0,-1575.699897845622,692.188915689329,79.40735992984555,-3.462817348047051,4.606049964848046,2.8128241036662534,319.08886603634,DEAD_RECKONING
1066,106.60000000000001,0.06952637473273694,0.3323327725333334,10.200327457563157,-0.12030702733443402,0.0029794298238444727,0.007271325317748951,-8.19,-37.44,-0.25,8.323969559516144,0,-1575.6726082665912,693.2123599190855,79.86142275772093,-3.660561260793151,4.729448609125976,2.941719102720942,319.1877876809449,DEAD_RECKONING
1067,106.7,-1.8317008504918824,0.5418957729117032,9.065306859980403,0.2954795491050859,0.15569701074847492,-0.10267208434937138,-7.81,-37.56,-0.19,9.218712798957212,0,-1575.8501226041617,693.9869218086026,80.22557852627968,-3.6528918335620078,4.664318169615314,2.951843733237514,319.7845331614267,DEAD_RECKONING
1068,106.80000000000001,-2.3848699037681462,-0.3380775453915873,10.303732310934855,-0.3454191740622408,-0.3729181549205963,-0.012473729224953307,-7.56,-37.31,0.31,9.592544857981924,0,-1575.9551059995174,694.9187136529115,80.68818684274761,-3.5689672257804665,4.605167926186425,3.0152487459181705,319.9241858052304,DEAD_RECKONING
1069,106.9,3.5695121725431527,-0.021431641094641754,9.87280302370235,-0.15686618403106595,-0.24333205202393016,-0.0510723287637747,-7.5,-37.56,0.13,9.898087534287937,0,-1577.6746948211407,694.9429497566466,80.98455302249698,-4.010937399316978,4.997411954838287,3.340529171909957,318.9229775915778,DEAD_RECKONING
1070,107.0,-2.195875121774282,1.5362646433209368,9.914732989609695,-0.18650712605225195,-0.24954144183816038,-0.06044932371053797,-7.81,-37.12,-0.25,10.034304999590907,0,-1578.048930053663,695.7814846503013,81.4867852534326,-4.151735445751648,4.9505321432217935,3.5241016279212385,319.13835642196483,DEAD_RECKONING
1071,107.10000000000001,3.6638437916178703,-0.800484731402253,9.99023150459563,-0.239849344094084,-0.17429951624145265,0.048593834749207435,-8.12,-37.19,0.0,9.984859054881092,0,-1578.7507557742506,696.6001811934833,82.04431813377316,-4.541736727817306,5.466042570570258,3.9814500101836607,318.43892347689757,DEAD_RECKONING
1072,107.2,0.5616305866397143,0.07014642087438869,10.257004980684627,-0.06936366409443086,-0.23280925123523097,0.01512827295781189,-7.69,-37.44,0.25,9.476447036007533,0,-1579.2565343618653,697.5587562201132,82.66548626881239,-4.736905066341628,5.553751346891863,4.260683540413994,318.15837659173275,DEAD_RECKONING
1073,107.30000000000001,4.305350387861733,-1.9648260520559997,10.323120594224445,-0.41186921411821736,-0.3117469901343752,0.13044904983862388,-7.19,-37.81,0.5,10.027912433553457,0,-1579.87446203385,698.3539632618524,83.28293797665422,-4.8903422719055785,5.902099689513074,4.631891712241729,316.8921931692326,DEAD_RECKONING
1074,107.4,0.8832670921252272,1.4313496512303832,10.291543712674562,0.11270885630334318,0.20150127010155205,-0.029503760069755393,-7.12,-37.62,0.38,10.787849933990472,0,-1581.4043893222379,698.718133890586,83.77449371101257,-5.155220355346221,5.644179152367434,4.713521307285569,316.3342296322822,DEAD_RECKONING
1075,107.5,-2.073040502013006,-1.2972058291769124,9.217921144366722,-0.05812612967067566,-0.031389172042916955,0.07463700776403057,-7.31,-37.12,1.19,10.683760389196943,0,-1581.9819213584074,699.4822222833035,84.3705679441975,-5.007892152091313,5.476170530438108,4.657050810166295,315.70432162116236,DEAD_RECKONING
1076,107.60000000000001,-0.3377676906730011,-1.4229856319896106,9.747438869687183,-0.02366598469765317,-0.0023028931022062537,0.09159775025430623,-7.56,-37.25,0.63,12.729095584006089,0,-1582.4819694410744,700.1828568104627,84.91967419129976,-4.8415293916218465,5.260255566429059,4.644420211966235,314.9838713064737,DEAD_RECKONING
1077,107.7,1.009721457960203,1.1446971153775047,9.854599978252853,-0.03401867375352662,-0.05426405797303074,-0.019988042634302105,-7.12,-37.44,0.25,10.920320948988042,0,-1583.0087725298781,700.9493626008914,85.53955743540146,-5.135178336345385,5.1909244267208505,4.8479275946357845,314.9399912407047,DEAD_RECKONING
1078,107.80000000000001,3.3158851227071873,-0.6848343222548353,10.696638439438388,0.28642715109641836,0.17866770943943,-0.04936635208780286,-7.94,-37.19,0.13,11.106585852806683,0,-1583.4699048505063,701.7713974466847,86.17151552729034,-5.4390060222062635,5.396251897396485,5.204163354630983,315.3697127237165,DEAD_RECKONING
1079,107.9,1.314155748469963,1.0111273948597812,10.018458156329618,-0.07784809076078779,0.06928852181522431,0.02625481878744035,-6.12,-37.87,0.69,10.703988229909298,0,-1583.9924924661025,702.569544011841,86.8306947845963,-5.762350047350837,5.494026557476111,5.397421072682971,315.1238278814468,DEAD_RECKONING
1080,108.0,1.7554625018589065,0.586289064188127,10.092534010731928,-0.20377595437280333,-0.0938347775885097,0.03421863431477211,-7.19,-37.06,2.19,10.716817851819952,0,-1584.6058425225858,703.2602593692699,87.47677673032062,-5.946162429733365,5.49708215744518,5.512083835595597,314.64599339815544,DEAD_RECKONING
1081,108.10000000000001,-0.4898777603090909,1.0442126664834703,9.05517655471775,-0.05011198809627398,-0.05872743933192826,0.03886086101148019,-8.37,-36.5,1.5,10.922781522614335,0,-1585.2599007268248,703.93724996945,88.13657828645748,-6.073779332803245,5.3915712386280505,5.4625704805132225,314.170445504196,DEAD_RECKONING
1082,108.2,1.3677929936970692,-0.5900801568507676,10.829302507774182,-0.08196408119614476,0.00504095062895555,0.009168326479146678,-7.56,-37.75,1.19,10.922781522614335,0,-1585.8878836894735,704.5878429326439,88.77621220457353,-6.103883786542809,5.391589326216715,5.612666364920371,313.98698271694695,DEAD_RECKONING
1083,108.30000000000001,-0.7800968478015683,1.6582901990587284,9.7114604073618,-0.24627951154749103,-0.060168608302637136,0.0803377916478482,-7.62,-37.81,1.13,10.741022977047974,0,-1586.4697708786773,705.279798406043,89.42387959594957,-6.193578969782716,5.0512866143389505,5.610118095620415,313.2678373558714,DEAD_RECKONING
1084,108.4,1.381668664568026,-0.08344691366314957,9.627996404961467,0.05272807797910104,-0.10862201888071613,-0.011693879035939462,-7.69,-38.19,1.5,10.464461695672084,0,-1587.1385151392615,705.7816905440452,90.03938029352591,-6.185781923704704,5.020391313653785,5.554127084671698,313.11438127164195,DEAD_RECKONING
1085,108.5,-0.7223473816469461,0.8953339966604231,9.580762234532902,-0.07044040125431711,0.08941346345240804,0.12320224196245658,-7.56,-37.81,1.75,10.160775068471768,0,-1587.6505650852062,706.437905246807,90.64264911327513,-6.157805486228037,4.623201688895712,5.463107434413702,312.3437276752567,DEAD_RECKONING
1086,108.60000000000001,2.566457831582,0.19003137996519892,9.942393467034986,-0.05141874577531818,-0.11078139028444971,-0.0337298999337031,-7.0,-37.75,2.38,10.162665086864775,0,-1588.2652111522455,706.9341556766581,91.24077892774098,-6.22249157614107,4.6645781216578595,5.431241860370886,312.4058438593075,DEAD_RECKONING
1087,108.7,2.3116664987577433,0.6818885699955524,10.193113672309876,0.0660063200601836,0.004494049839549584,-0.025293264481917873,-7.5,-36.75,2.0,10.170537519075793,0,-1588.8553313383293,707.4912777762991,91.82252512372122,-6.300732164806176,4.673402418318213,5.3982376430757855,312.60855407527947,DEAD_RECKONING
1088,108.80000000000001,1.4357758168743118,-0.2705573376392586,10.00302749075141,-0.08139370424155262,-0.04523720000716423,0.020717882260271655,-7.69,-36.56,2.13,9.539819812147615,0,-1590.9381088676348,707.3766722859586,92.24570496854729,-6.232415190980686,4.446853504623247,5.17046285434458,311.0230987369049,DEAD_RECKONING
1089,108.9,4.060776078789146,0.3905183235617295,11.115069569593185,-0.027098296595460973,-0.12498962646031284,0.05941864689586841,-7.44,-36.37,1.81,10.12941440940616,0,-1591.6577768552527,707.913796552342,92.83989444359652,-6.428672741090615,4.3849443815479,5.465408165226313,310.4789698247466,DEAD_RECKONING
1090,109.0,3.636300443695102,-0.21132428636923775,8.96078911475844,0.2517244020182299,0.3360271657304827,-0.0003596104882988867,-7.69,-36.75,0.75,10.243274939567442,0,-1592.2484097088404,708.5711207245281,93.38779111901135,-6.588841281643417,4.622860086754054,5.365769626195511,311.0513925489803,DEAD_RECKONING
1091,109.10000000000001,-4.484419885788237,1.2607733556172063,9.025218322218736,-0.3906769538235603,-0.5178474590985762,0.11613525242703888,-7.87,-37.25,1.06,10.702634458401489,0,-1593.1459547004504,709.0548071811321,94.06023145155443,-6.532962212832583,4.22365523307018,5.217884920442224,309.4969589418956,DEAD_RECKONING
1092,109.2,2.3644241188895903,0.4526287606240415,10.142270941020515,-0.0746874111881196,-0.0316790833192038,0.01814046002921892,-7.87,-37.87,1.38,10.381502883555191,0,-1594.0534811001385,709.4799943660137,94.67832396358796,-6.6947364793025805,4.381077067333443,5.269410379438686,309.4853619541243,DEAD_RECKONING
1093,109.30000000000001,-4.411485859062678,3.8649165218874226,10.097605238081536,-0.4895806147701469,-0.5431842383419123,0.021390999467098902,-7.56,-38.37,1.88,11.800190914481298,0,-1595.0941310752028,709.758388038936,95.34582151175178,-6.608856829905556,3.9318974523348325,5.034060992633103,308.7054450731959,DEAD_RECKONING
1094,109.4,3.137522985760746,-1.4562005633651842,9.330955229400573,-0.42726201793701163,-0.39315296796383165,0.04017265001992176,-7.19,-36.94,2.19,12.18735152051242,0,-1595.9111599264413,710.1295591286087,96.0236089957126,-6.835846472134208,4.2283073297213525,5.230892810239387,307.7940232369466,DEAD_RECKONING
1095,109.5,-4.094412444053116,3.110527979312329,9.240989422020682,-0.14271821574297638,-0.1764328573527532,0.0057548016025140356,-6.75,-37.0,2.19,12.079617207887118,0,-1597.5534427168373,709.7468460174733,96.64134420662552,-6.918215518036493,3.763705661372974,4.905456075467191,306.40351242032307,DEAD_RECKONING
1096,109.60000000000001,2.2053178903096935,-1.296485220636927,9.995184270705069,-0.41489748119201675,-0.4689182786739945,0.0656808040902214,-7.0,-37.37,1.63,11.37051321710909,0,-1598.2393552971357,710.2406614625557,97.32894441378876,-7.315474214264454,3.849035344757065,5.321807421886069,304.9280729995938,DEAD_RECKONING
1097,109.7,4.636306469956164,-0.014695627277842016,9.785042023679896,0.2266068962960277,0.2250590705008838,-0.08312592457446447,-6.44,-37.87,1.56,12.199965125535664,0,-1598.77973093778,710.7659244769304,97.97362165940437,-7.876937064449112,3.8711252515232664,5.64666283385946,305.88154240767784,DEAD_RECKONING
1098,109.80000000000001,2.671464681976772,-1.689125162875562,9.12884536220717,-0.25904709517511626,-0.18127053224672457,-0.10082661662638227,-6.25,-38.0,1.31,12.219735263431469,0,-1599.4491094290931,711.2947863352048,98.66529957240992,-8.259031581996416,3.993897857870199,5.888363861545522,305.9868691384305,DEAD_RECKONING
1099,109.9,2.204297512479996,0.37893709466679426,9.929051644782598,0.3305482552240327,0.4100108428941514,-0.08869779973356302,-6.5,-37.37,1.63,12.767890741022487,0,-1599.9383618610734,711.7421458839032,99.30006521589695,-8.626039218829511,3.882863011058573,6.0411284952200495,307.22292421517886,DEAD_RECKONING
1100,110.0,-1.9688345146128519,2.5742544177826523,10.034204035527466,-0.15031751640858068,-0.10189651933572472,0.006324840552958856,-6.06,-37.31,1.5,12.315482585537426,0,-1601.0187747358348,712.1248447388986,99.89144178964234,-8.977653075783246,3.3020196409736626,5.953234215352029,306.22316430993936,DEAD_RECKONING
